,id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
1985,87691,train,img/87691.png,"before you start praying with me remember you should always say: ""in the name of allah""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
1986,58901,train,img/58901.png,how they see how i see,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1987,94518,train,img/94518.png,i agree hi 5 bro,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1988,5482,train,img/05482.png,stupid you are breed you should not,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1989,25461,train,img/25461.png,rev up those gas chambers,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1990,9531,train,img/09531.png,we should put a stop to capital punishment,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1991,29816,train,img/29816.png,woman badly injured in fight,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1992,8937,train,img/08937.png,you know like when the tv doesnt work you give it a hard hit and then its all better,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1993,84729,train,img/84729.png,share this pile of bacon for no reason,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1994,36197,train,img/36197.png,"when you fire up your 30 year old straight piped shitbox ""hell yeah brother""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
1995,40693,train,img/40693.png,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow. fucked up memes funny messed up pictures,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1996,83692,train,img/83692.png,when you walk into the furry convention and you pull your ar-15 out purification is imminent,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1997,68579,train,img/68579.png,"we don't always die, but when we do, we don't",['not_hateful'],['pc_empty'],['attack_empty'],None,None
1998,72958,train,img/72958.png,when you're cutting onions infront of your wife and you're trying to hold in your tears,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1999,85710,train,img/85710.png,trump derangement syndrome is real we can help! our skilled operators are standing by to take your phone-calls 1-800-you-lost let us help you get over it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2000,65019,train,img/65019.png,when black dick just ain't cutting it anymore,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2001,68179,train,img/68179.png,opens ice cream shop only sells shakes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2002,18307,train,img/18307.png,when people talk trash but you're a bigger person,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2003,30182,train,img/30182.png,a fast sandwich maker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2004,14830,train,img/14830.png,i see you are our waitress i'll order very sloooowly obviously you don't listen,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2005,6531,train,img/06531.png,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2006,43691,train,img/43691.png,when he asks you to get on top & ride his meat but doesn't know you're gonna jam it in your butthole & take his soul,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2007,12453,train,img/12453.png,these are just to break,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2008,53147,train,img/53147.png,immigrants illegal aliens,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2009,56489,train,img/56489.png,west side east side genocide,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2010,89417,train,img/89417.png,don't text me i'm in a meeting,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2011,86123,train,img/86123.png,is your girlfriend hot like me?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2012,86032,train,img/86032.png,come back,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2013,17623,train,img/17623.png,how do you like my retro red bike?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2014,65094,train,img/65094.png,"in 8 yrs i improved life for millions of illegal aliens, every muslim terrorist group & basically everyone i could except the one country i was responsible for",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2015,58491,train,img/58491.png,because of trump walmart is selling american made appliances again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2016,81692,train,img/81692.png,meanwhile at the isis strip club,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2017,6794,train,img/06794.png,if you think the other puns where bad just wait till you sea mine,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2018,8719,train,img/08719.png,why do white people smell like bologna?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2019,7895,train,img/07895.png,the feeling of dry skin be like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2020,71463,train,img/71463.png,mamma! this goat scares me,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2021,13458,train,img/13458.png,oh my god i don't give a fuck,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2022,82037,train,img/82037.png,my father and mother like me to be a boxer,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2023,43906,train,img/43906.png,49 years in public office name an accomplishment,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2024,6728,train,img/06728.png,the only kkk to ever let black men in,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2025,40852,train,img/40852.png,shoot them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2026,74385,train,img/74385.png,what women do vs what people think they do,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2027,32891,train,img/32891.png,if you make a left you'll see where you had me fucked up at,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2028,24918,train,img/24918.png,7 generations of check engine lights,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2029,91540,train,img/91540.png,always a nice feeling to wear nicely washed pants,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2030,12597,train,img/12597.png,he is proving you don't have to be poor to be trash,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2031,43271,train,img/43271.png,auschwitz gas chamber,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2032,76431,train,img/76431.png,when was the last time you saw so many mentally ill people on the streat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2033,78236,train,img/78236.png,real men don't use violence the fuck is she talking about?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2034,9247,train,img/09247.png,enough deaths stop gun violence,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2035,93618,train,img/93618.png,a mothers love is like no other,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2036,5283,train,img/05283.png,"life has never given me lemons it has given me anger issues, anxiety, a love for alcohol, a serious dislike for stupid people. but not lemons",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2037,49106,train,img/49106.png,my goal for 2019 is to accomplish the goals of 2018 which i should have done in 2017 because i promised them in 2015 and planned them in 2014,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2038,40837,train,img/40837.png,"an old man picked me up, i told him, ""kiss me and i'll turn into a princess."" he stuck me in his pocket, and i said, ""aren't you going to kiss me?""he said, ""i'm 85 years old, i'd rather have a talking frog.""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2039,39106,train,img/39106.png,the old ice cream on the face gag,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2040,2763,train,img/02763.png,immigrants illegal aliens,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2041,58793,train,img/58793.png,when your dishwasher is done for good,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2042,42961,train,img/42961.png,martin luther king jr rallying the community (1963),['not_hateful'],['pc_empty'],['attack_empty'],None,None
2043,90842,train,img/90842.png,what in the f*ck is almond milk? it's milk! show me the tit on an almond,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2044,13465,train,img/13465.png,"""car salesman roof of car""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2045,43907,train,img/43907.png,this is the greatest news manufacturing in 20th century,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2046,58264,train,img/58264.png,let's reduce drunk driving by taking cars away from sober drivers makes as much sense as gun control,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2047,32189,train,img/32189.png,the look after being told something idiotic be like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2048,5869,train,img/05869.png,"my wife asked me where i'd like to be buried apparently, ""balls deep in your sister"" wasn't the answer she was expecting",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2049,82631,train,img/82631.png,what if marty feldman had a daughter? he did,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2050,50184,train,img/50184.png,how we see muslims how muslims see us,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2051,83461,train,img/83461.png,picture portaying slaves arriving on ships,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2052,86127,train,img/86127.png,violence against men: you go girl violence against women: stop the cycle of violence,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2053,21486,train,img/21486.png,liberal guide to attacking a critic of islam 1. call them a racist 2. tell them their points aren't legitimate because they haven't been personally attacked,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2054,71825,train,img/71825.png,a typical white man,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2055,53821,train,img/53821.png,it's a beautiful day i thinki'll skip my meds and stir shit up a bit,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2056,16543,train,img/16543.png,when you got somewhere to be but the sheep are blocking the road again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2057,61953,train,img/61953.png,happy no russian collusion day!!! time for retribution!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2058,35907,train,img/35907.png,dishwasher is broken? slap her a few times,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2059,17405,train,img/17405.png,"i'm so patriotic, i piss red, white, and blue my doctor said it may be pancreatic cancer i told him to shut his commie mouth",['not_hateful'],['pc_empty'],['attack_empty'],None,None
2060,67043,train,img/67043.png,the only time you can hang out with your best friend is when you go fishing,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2061,5138,train,img/05138.png,i should not be expected to pledge allegiance to any country including america,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2062,54912,train,img/54912.png,we said we would never forget and we haven't,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2063,59307,train,img/59307.png,this just in... sources are saying that you can go fuck yourself.. coming up: why you can eat shit and die..._,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2064,67531,train,img/67531.png,apparently the british public can't put their finger on the problem,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2065,3528,train,img/03528.png,look at the bright side you are only half black now,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2066,51472,train,img/51472.png,i hit a deer last night with my truck,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2067,47051,train,img/47051.png,woman arrested by traffic cop,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2068,56912,train,img/56912.png,i bought this brand new,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2069,45231,train,img/45231.png,this is a stonger man than any one can hope to be,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2070,68254,train,img/68254.png,i seriously need a good fucking from something other than life,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2071,70296,train,img/70296.png,tell us again how bad obama and hillary are while that which-hunt lands everyone in jail,['not_hateful'],['pc_empty'],['attack_empty'],None,None
